,username,verified,topic2,topic4,topic13,topic26,topic54
13876,@aia_raz,0,0,1,0,0,0
13877,@JaimeAVasquez,0,0,0,0,0,0
13878,@DrJeanneM,0,0,0,0,0,0
13879,@IAmRobRyan,0,0,0,0,0,0
13880,@veruka2,0,0,0,0,0,0
13881,@AbbeyPJohnson,0,0,0,0,0,0
13882,@mariabr18513012,0,0,0,0,0,0
13883,@Neely_Super,0,0,0,0,0,0
13884,@timmetcalf,0,0,0,0,0,0
13885,@origamidoc,0,0,0,0,0,0
13886,@jgallebach,0,0,0,0,0,0
13887,@ericalongatl,0,0,0,0,0,0
13888,@princeryno626,0,0,0,0,0,0
13889,@NV96308613,0,1,0,0,0,0
13890,@DrRubyeSullivan,0,0,0,0,0,0
13891,@sfarieri,0,1,0,0,0,0
13892,@DougSloan,0,0,0,0,0,0
13893,@MrLDC,0,0,0,0,0,0
13894,@blais_louise,1,0,0,0,0,0
13895,@ellenbraaten,0,0,1,0,0,0
13896,@pammyb_63,0,0,0,0,0,0
13897,@HManuelMontes3,0,0,1,0,0,0
13898,@BirgitM25064628,0,0,0,1,0,0
13899,@FalzoneMd,0,0,0,0,0,0
13900,@osnapitstim,0,0,0,0,0,0
13901,@PhilCannoli,0,0,0,0,1,0
13902,@chuck73t,0,0,0,0,0,0
13903,@ThomasAKaspar,0,0,0,0,0,0
13904,@GospelGypsy,0,0,0,0,0,0
13905,@RobertBinger2,0,0,0,0,0,0
13906,@rdrhoney,0,1,0,0,0,0
13907,@williamb3ntley,0,1,0,0,0,0
13908,@DrJMix,0,0,0,0,0,0
13909,@dalewj,0,0,0,0,0,0
13910,@curthoppe,0,0,0,0,0,0
13911,@SchilkeScott,0,0,0,0,0,0
13912,@MaxJDorsey,0,0,0,0,0,0
13913,@jonsiemoon,0,0,0,0,0,0
13914,@nj_wyatt,0,0,0,0,0,0
13915,@lovingpawsmike,0,0,1,0,0,0
13916,@KimmyKimJoJo,0,0,0,0,1,0
13917,@samparry,0,0,0,0,0,0
13918,@tomhucker,0,0,0,0,0,0
13919,@TRsBloodyShirt,0,0,0,0,0,0
13920,@LizMill40000875,0,0,0,0,0,0
13921,@tannerhelps,0,1,0,0,0,0
13922,@GCustom,0,0,1,0,0,0
13923,@KTJanePA,0,1,0,0,0,0
13924,@kurtmichaelson,0,0,1,0,0,0
13925,@donnanewby7,0,0,0,0,0,0
13926,@Chip_E_Palmer,0,0,0,0,1,0
13927,@TheoTweetsStuff,0,0,0,0,0,0
13928,@donahue_patric,0,0,0,0,0,0
13929,@maearnheart,0,0,1,0,0,0
13930,@C1Censored,0,0,0,0,0,0
13931,@anjunabeachwave,0,1,0,0,0,0
13932,@PaulHenryTremb1,0,0,0,0,0,1
13933,@huntoon23,0,1,0,0,0,0
13934,@SSCougFan,0,0,0,0,0,0
13935,@cryptonewsmone1,0,0,0,0,0,0
13936,@DeanPNHalkitis,0,0,0,0,0,0
13937,@RichNye13,1,0,1,0,0,0
13938,@70_dbz,0,1,0,0,0,0
13939,@ProcReg,0,1,0,0,0,0
13940,@dumbfrog,0,1,0,0,0,0
13941,@kirk_schaefer,0,0,0,0,0,0
13942,@Lmac7,0,0,0,0,0,0
13943,@rkerestes,0,0,0,0,0,0
13944,@karmalcy,0,0,0,0,0,0
13945,@AlvinTanYOLO,0,0,1,0,0,0
13946,@CKeefeShea,0,1,0,0,0,0
13947,@MucciantiJoe,0,0,0,0,0,0
13948,@jcp717,0,0,1,0,0,0
13949,@tylerphilpot,0,0,0,0,0,0
13950,@pmarreck,0,0,0,0,0,0
13951,@8656Jim,0,1,0,0,0,0
13952,@DonaldMortens10,0,0,0,0,0,0
13953,@kjaro,0,0,1,0,0,0
13954,@PalmBeachCMA,0,0,1,0,0,0
13955,@Brett49ers,0,0,1,0,0,0
13956,@ignatius_jude,0,1,0,0,0,0
13957,@DebraMoge,0,0,0,0,0,0
13958,@KelsSanchez,0,0,1,0,0,0
13959,@VegasRobRoy,0,0,0,0,0,0
13960,@tjp7118,0,1,0,0,0,0
13961,@ycinnewyork,0,0,1,0,0,0
13962,@MikeWReilly,0,0,0,0,0,0
13963,@KatmaiKeith,0,1,0,0,0,0
13964,@leedavidgraham,0,0,0,0,0,0
13965,@mikeerok,0,0,0,0,0,0
13966,@lyndonallydice,0,0,0,0,0,0
13967,@nedra28421426,0,1,0,0,0,0
13968,@SKeelerTimes,1,0,0,0,0,0
13969,@MattpLange,0,0,0,0,0,0
13970,@PupTyke,0,0,1,0,0,0
13971,@JulianP0324,0,0,0,0,0,0
13972,@Dan78268784,0,0,0,0,0,0
13973,@andreavhowe,0,0,0,0,1,0
13974,@1031_sandra,0,0,0,0,0,0
13975,@BridgetPieschel,0,0,0,0,0,0
13976,@PepperCrutcher,0,0,0,0,0,0
13977,@DrAngelaMB,0,0,0,0,0,0
13978,@quinn1942,0,0,0,0,0,0
13979,@MCampbell1041,0,0,0,0,0,0
13980,@MontefioreID,0,0,1,0,0,0
13981,@augieray,0,1,0,0,0,0
13982,@MonDre17,0,0,0,0,0,0
13983,@larmbrust,0,1,0,0,0,0
13984,@CarrieDodds4,0,1,0,0,0,0
13985,@jbkrell,0,0,0,0,0,0
13986,@gumavirg,0,0,0,0,0,0
13987,@withgraceeee,0,0,0,0,0,0
13988,@cultmasterjan,0,0,0,0,0,0
13989,@Mosquedaway,0,0,0,0,0,0
13990,@MarisaMarucci,0,0,0,0,0,0
13991,@EthanHiguain,0,0,0,0,0,0
13992,@rhelmey,0,0,0,0,0,0
13993,@oliver_ter,0,1,0,0,0,0
13994,@MaritsaGeorgiou,1,1,0,0,0,0
13995,@Janine411,0,1,0,0,0,0
13996,@KevinDrescher,0,0,0,0,0,0
13997,@CWBOCA,0,0,1,0,0,0
13998,@ianh_2,0,0,1,0,0,0
13999,@davidedm_91,1,0,0,0,0,0
14000,@ArchCityMe,0,0,0,0,0,0
14001,@marcus4polytics,0,0,0,0,0,0
14002,@Claritybear,0,0,1,0,0,0
14003,@Propane2Shiesty,0,0,0,0,0,0
14004,@LizLewinTV,1,0,0,0,0,0
14005,@PrezyPrez,0,0,0,0,0,0
14006,@ryanpedwards,0,0,0,0,0,0
14007,@KarenSBernstein,0,1,0,0,0,0
14008,@cdrl50,0,0,0,0,0,0
14009,@SisterAgm,0,1,0,0,0,0
14010,@farbav,0,0,0,0,0,0
14011,@wascallywose,0,0,0,0,0,0
14012,@Johngenna2,0,0,0,0,0,0
14013,@TheRoss05,0,1,0,0,0,0
14014,@skyebelew,0,0,0,0,0,0
14015,@DCDPS,0,0,0,0,0,0
14016,@sammythebuck,0,0,0,0,0,0
14017,@phila_fel,0,1,0,0,0,0
14018,@NICCKstar,0,0,0,0,0,0
14019,@elkipper,0,0,0,0,0,0
14020,@eliz_ford,0,0,0,0,0,0
14021,@LindaLivesay2,0,0,1,0,0,0
14022,@randysquier,0,0,0,0,0,0
14023,@beautybluejai,0,0,0,0,0,0
14024,@DisMomKnows,0,0,0,0,0,0
14025,@GerardHarbison,0,0,0,0,0,0
14026,@Reporter_RRipp,1,0,0,0,1,0
14027,@elrodforschools,0,0,0,0,0,0
14028,@PeterHokie,0,0,0,0,0,0
14029,@marylisak,0,0,0,0,0,0
14030,@KerryLeary,0,0,0,0,0,0
14031,@McGrawDiana,0,0,0,0,0,0
14032,@KennyBrown14,0,0,0,0,0,0
14033,@presti71,0,0,1,0,0,0
14034,@SungFanny,0,0,0,0,0,0
14035,@ChefDaigneault,0,0,1,0,0,0
14036,@_KaliKalDC_,0,0,1,0,0,0
14037,@berniemarkley,0,0,0,0,0,0
14038,@irocdrummer,0,0,0,0,0,0
14039,@KevinTober94,0,1,0,0,0,0
14040,@sailing_thomas,0,0,0,0,0,0
14041,@ranjitbindra,0,0,0,0,0,0
14042,@HeartlanderPD,0,1,0,0,0,0
14043,@KGlikes8645,0,0,0,0,0,0
14044,@LibertyTreeVA,0,1,0,0,0,0
14045,@mattgswlvroak,0,1,0,0,0,0
14046,@HammelMikenzie,0,0,0,1,0,0
14047,@astang99,0,0,0,0,0,0
14048,@ladyklove8953,0,0,0,0,0,0
14049,@DynamicThrills,0,0,0,0,0,0
14050,@jclaxnashville,0,0,0,1,0,0
14051,@IemmaDomenica,0,0,0,0,0,0
14052,@cindyca16315161,0,0,0,0,0,0
14053,@polybi2,0,0,0,0,0,0
14054,@kaashifkhalid,0,1,0,0,0,0
14055,@Heffyson,0,0,1,0,0,0
14056,@SahranHoliday,0,0,1,0,0,0
14057,@Doug43271440,0,0,0,0,0,0
14058,@sobesarahp,0,0,0,0,0,0
14059,@realMrDoggity,0,0,0,0,0,0
14060,@PovertySols,0,0,0,0,0,0
14061,@LombardTrucking,0,0,0,0,0,1
14062,@aliensloverazo,0,0,1,0,0,0
14063,@Coach_Kemm,0,0,1,0,0,0
14064,@ChampionM0nster,0,0,0,0,0,0
14065,@WayneVoto,0,0,0,0,1,0
14066,@RebeccaSieve,0,1,0,0,0,0
14067,@GretchenD1295,0,0,1,0,0,0
14068,@A_Pritchett,0,0,0,0,0,0
14069,@camels101,0,1,0,0,0,0
14070,@Jiffy_Jimmy,0,0,0,0,0,0
14071,@Lawdog85,0,0,1,0,0,0
14072,@ben_schuckie,0,1,0,0,0,0
14073,@friarpark,0,0,0,0,0,0
14074,@TheRealP_O,0,0,1,0,0,0
14075,@stljs1,0,0,0,0,0,0
14076,@TiffanyDgn,0,1,0,0,0,0
14077,@JerseyLawman,0,0,0,0,0,0
14078,@riker17,0,0,1,0,0,0
14079,@Good_Fibes,0,0,0,0,0,0
14080,@Eyesonthepriz13,0,0,1,0,0,0
14081,@TheWallyWeldon,0,0,1,0,0,0
14082,@lynseybrynn,0,1,0,0,0,0
14083,@MikeDury,0,1,0,0,0,0
14084,@leahmarielive,0,1,0,0,0,0
14085,@ChiefRobBrown,0,0,0,0,0,0
14086,@angie_angers,1,1,0,0,0,0
14087,@notthatelijah,0,0,0,0,0,0
14088,@UTD_AFT1974,0,0,0,0,1,0
14089,@DavidGmeh,0,1,0,0,0,0
14090,@Spazyone,0,0,0,0,0,0
14091,@justblainmommy,0,0,0,0,0,0
14092,@BenFish75,0,0,0,0,0,0
14093,@mkibbe,1,0,0,0,0,0
14094,@falana59,0,0,0,0,0,0
14095,@KennahCraig,0,0,0,0,0,0
14096,@_bonefish1970,0,0,0,0,0,0
14097,@GageGoulding,1,0,0,0,0,0
14098,@GroverM_News,0,0,0,0,0,0
14099,@margaretkibbee,0,1,0,0,0,0
14100,@gandugad,0,0,1,0,0,0
14101,@pipeline101rg,0,1,0,0,0,0
14102,@jamierozek,0,0,0,0,1,0
14103,@zoermalin,0,0,0,0,1,0
14104,@wilkiematt,0,0,0,0,0,0
14105,@JasonMobbs_THF,0,1,0,0,0,0
14106,@jwolfe73,0,0,0,0,0,0
14107,@MFergod,0,0,0,0,0,0
14108,@IamJeremyMaxon,0,0,1,0,0,0
14109,@DanBerky,0,0,0,0,0,0
14110,@SLAnderson37,0,0,0,0,1,0
14111,@digablecreative,0,1,0,0,0,0
14112,@Mrs_Talamantes,0,0,0,0,0,0
14113,@Jeril13L,0,0,0,0,0,0
14114,@LuisMorenolg,0,0,0,0,0,0
14115,@Qwarktastic2,0,1,0,0,0,0
14116,@RyanLaughlinKOB,1,0,0,0,0,0
14117,@MoDinero1010220,0,0,0,0,0,0
14118,@JerrySBruner2,0,0,0,0,0,0
14119,@forever1of1,0,0,0,0,0,0
14120,@thecomet821,0,0,0,0,0,0
14121,@flerlarlaloo,0,0,0,0,0,0
14122,@misfitcollins,0,0,0,0,0,0
14123,@FictionTarot,0,0,0,0,0,0
14124,@KatyGodfrey6,0,0,0,0,0,0
14125,@ashbinks2588,0,1,0,0,0,0
14126,@WVwalkinhorses,0,0,1,0,0,0
14127,@PaulaProgressiv,0,1,0,0,0,0
14128,@DenizovRichard,0,1,0,0,0,0
14129,@bbumpey,0,1,0,0,0,0
14130,@DrWhoScholar,0,0,0,0,0,0
14131,@soumyajitecon,0,0,1,0,0,0
14132,@EmigdioAlvarez,0,0,0,0,0,0
14133,@ValezkaSNN,0,0,0,0,0,0
14134,@tgaynor012,0,0,0,0,1,0
14135,@medicaremermaid,0,0,1,0,0,0
14136,@SpookySarahSays,0,0,0,0,0,0
14137,@ElliotEBK,0,1,0,0,0,0
14138,@jslovegrove,1,0,0,0,0,0
14139,@JimmyMayfield,0,0,0,0,0,0
14140,@CbarJRanch,0,0,0,0,0,0
14141,@aly_schmidt,0,0,1,0,0,0
14142,@FrankelGarion,0,0,0,0,1,0
14143,@WJCork,0,0,0,0,0,0
14144,@NicholeDWBZ,0,0,1,0,0,0
14145,@JaylaWhitfield,1,0,0,0,0,0
14146,@stych626,0,0,0,0,0,0
14147,@Hoopsking1968,0,0,0,0,0,0
14148,@jshelat1,0,0,0,0,0,0
14149,@Nummymuffin,0,1,0,0,0,0
14150,@haz_beard,0,1,0,0,0,0
14151,@rdknowles2010,0,0,0,0,0,0
14152,@court_bennett11,1,0,0,0,1,0
14153,@MikeMejia3D,0,0,0,0,0,0
14154,@rcwhalen,0,1,0,0,0,0
14155,@jtower3653,0,0,0,0,0,0
14156,@ealdridge1389,0,0,0,0,0,0
14157,@Lord_Neill,0,0,0,0,0,0
14158,@Mikeropod,0,0,0,0,0,0
14159,@CoachKnox17,0,0,0,0,0,0
14160,@akamatlowercase,0,0,0,0,0,0
14161,@OshTyler,0,0,0,0,0,0
14162,@bbrumley1963,0,0,0,0,0,0
14163,@Andyhicks1982,0,0,0,0,0,0
14164,@RourkeCherry,0,0,0,0,0,0
14165,@BurdettemdC,0,0,0,0,0,0
14166,@prnewmansr,0,0,0,0,0,0
14167,@k_stephensonMD,0,0,0,0,0,0
14168,@sean_fagan_1,0,0,0,0,0,0
14169,@laurakarson,0,0,1,0,0,0
14170,@DHerkowitz,0,0,0,0,0,0
14171,@ChefChrisEllis,0,0,1,0,0,0
14172,@ZsaZsaGabored,0,1,0,0,0,0
14173,@colleenkraftmd,1,0,0,0,0,0
14174,@asten77,0,0,0,0,0,0
14175,@MxjmPrince,0,0,0,0,0,0
14176,@NancyThomasPics,0,0,0,0,0,0
14177,@sbeachstud,0,0,0,0,0,0
14178,@ganeshdev,0,1,0,0,0,0
14179,@Byebyedictator,0,0,0,0,0,0
14180,@DebbieCgranola,0,0,0,0,0,0
14181,@mccolberg,0,0,0,0,0,0
14182,@crash_the_dog,0,0,0,0,0,0
14183,@onagh,0,0,1,0,0,0
14184,@TimHerron2,0,1,0,0,0,0
14185,@CarlPHI22278711,0,0,0,0,0,0
14186,@Hikermike2011,0,0,0,0,0,0
14187,@matters_2m,0,0,0,0,0,0
14188,@robpickering,0,0,0,0,0,0
14189,@MarkReardonKFTK,0,0,1,0,0,0
14190,@delilahstrict,0,0,0,0,0,0
14191,@JohnSRous1,0,1,0,0,0,0
14192,@RichParkerAK,0,0,0,0,0,0
14193,@LungDocDoug,1,0,0,0,0,0
14194,@LoveLifeInFla,0,0,1,0,0,0
14195,@jgalleg4,0,1,0,0,0,0
14196,@MercedesSmith47,0,0,0,0,0,0
14197,@Jackielvsj,0,0,0,0,0,0
14198,@iphigeniasghost,0,0,1,0,0,0
14199,@ibelj13,0,0,0,0,0,0
14200,@neverendingluau,0,0,0,0,0,0
14201,@OmarDefense,0,0,0,0,0,0
14202,@1of81000000,0,0,0,0,0,0
14203,@masterkennygAD,0,0,0,0,0,0
14204,@jaydeesmoove30,0,0,1,0,0,0
14205,@mturner,0,0,0,0,0,0
14206,@jasonesteves,0,0,0,0,0,0
14207,@fairwayrunner,0,1,0,0,0,0
14208,@HokieZ28,0,0,0,0,0,0
14209,@anewman35,0,0,0,0,0,0
14210,@oxnardpacc,0,0,0,0,0,0
14211,@brittcollhann,0,0,0,0,0,0
14212,@teenatouch,0,1,0,0,0,0
14213,@ReneMaurice5,0,0,0,0,0,0
14214,@SVMcpherson,0,1,0,0,0,0
14215,@Wordshaveworlds,0,0,0,0,0,0
14216,@bgspence,0,1,0,0,0,0
14217,@ProfPod,0,0,1,0,0,0
14218,@28rings4yankees,0,1,0,0,0,0
14219,@Weeks1Kathryn,0,0,0,0,0,0
14220,@stephendulaney,0,0,0,0,0,0
14221,@ceciprd,0,1,0,0,0,0
14222,@ZenJenHan,0,0,1,0,0,0
14223,@Monique54849045,0,1,0,0,0,0
14224,@VickiEngel11,0,0,0,1,0,0
14225,@NutCheese,0,0,0,0,0,0
14226,@StephO_Gimli,0,0,0,0,0,0
14227,@bugjuice717,0,0,0,0,0,0
14228,@haigis_robert,0,0,0,0,0,0
14229,@WillisFromTheYo,0,0,0,0,0,0
14230,@astronomopr,0,0,0,0,0,0
14231,@aleciaa54603929,0,0,0,0,0,0
14232,@WintersNight18,0,0,1,0,0,0
14233,@Christine19733,0,0,0,0,0,0
14234,@PaigePauroso,1,1,0,0,0,0
14235,@BklynBrawler05,0,0,0,0,0,0
14236,@NurseVi,0,0,0,0,0,0
14237,@Urza83,0,0,0,0,0,0
14238,@pmorenofranco,0,0,1,0,0,0
14239,@TimThompson1512,0,0,0,0,0,0
14240,@ijda1126,0,0,0,0,0,0
14241,@averagepoet1,0,0,0,0,0,0
14242,@flightseven,0,0,0,0,1,0
14243,@umbrellaman92,0,1,0,0,0,0
14244,@cathydutch,0,0,0,0,0,0
14245,@robhenneke,0,0,0,0,0,0
14246,@BROOKELUCIANO,0,0,0,0,0,0
14247,@tastycake3,0,0,1,0,0,0
14248,@BobbyRotondo,0,0,0,0,0,0
14249,@hardwork_girl,0,0,0,0,0,0
14250,@GregScottPA,0,0,0,0,0,0
14251,@TuffyThePooh,0,0,0,0,0,0
14252,@MichelleMovinIt,0,0,0,0,0,0
14253,@EdIllini,0,1,0,0,0,0
14254,@mmmaustin,0,0,0,0,0,0
14255,@Betty28907612,0,0,0,0,0,0
14256,@proudmom72,0,0,0,0,1,0
14257,@navhazard88,0,0,0,0,0,0
14258,@edm1176,0,0,0,0,0,0
14259,@irishladybug,0,0,0,0,0,0
14260,@crazywomanart,0,0,0,0,0,0
14261,@cjacobspa3,0,0,0,0,0,0
14262,@sawsanrayan,0,0,0,0,0,0
14263,@GarridoLagunaMD,0,0,1,0,0,0
14264,@rasheedabad,0,0,0,0,0,0
14265,@godsman1994,0,0,0,0,0,0
14266,@michaelgarfiel1,0,0,0,0,0,0
14267,@KaraHiggy,0,0,0,0,0,0
14268,@Eliotsanders,0,0,0,0,0,0
14269,@michelainestl,0,0,1,0,0,0
14270,@ChrisAchtzehn,0,0,0,0,0,0
14271,@YJiden,0,0,0,0,0,0
14272,@PersistentObsvr,0,1,0,0,0,0
14273,@MaryannSchray,0,0,0,0,0,0
14274,@charhermosa,0,0,0,0,0,0
14275,@flowerlover0011,0,0,1,0,0,0
14276,@JoeConchaTV,1,1,0,0,0,0
14277,@MidCityTim,0,0,0,0,0,0
14278,@NewHomesJared,0,0,0,0,0,0
14279,@ladysmilealot,0,0,0,0,0,0
14280,@LouliganBird,0,0,0,0,0,0
14281,@CherylMcClung2,0,1,0,0,0,0
14282,@kapalaga,0,0,0,0,0,0
14283,@NotNewTwiterite,0,0,0,0,0,0
14284,@Hellomynameis_b,0,0,0,0,0,0
14285,@nicolekamai,0,0,1,0,0,0
14286,@adri_baiz,0,0,0,0,0,0
14287,@josh1den,0,1,0,0,0,0
14288,@yeeee07961351,0,0,0,0,0,0
14289,@SadSyl,0,0,1,0,0,0
14290,@Mamadee28Dorine,0,0,0,0,0,0
14291,@KelliButlerAZ,1,0,0,0,0,0
14292,@jaxhockey,0,0,0,0,0,0
14293,@stephafogarty,0,0,0,0,0,0
14294,@RubenKihuen,0,0,0,0,0,0
14295,@William98981712,0,0,0,0,0,0
14296,@mario_castorena,0,0,0,0,0,0
14297,@TCPalmEKiller,1,0,0,0,0,0
14298,@bourquin_mike,0,0,0,0,0,0
14299,@FefferCapital,0,0,0,0,0,0
14300,@austintalleytx,0,1,0,0,0,0
14301,@VTDiva01,0,1,0,0,0,0
14302,@SueFay59,0,0,1,0,0,0
14303,@WKuendig,0,0,0,0,1,0
14304,@KerriMcCrossen,0,0,1,0,0,0
14305,@tcpavela,0,0,0,0,0,0
14306,@MistyP_VP,0,0,0,0,0,0
14307,@G_TheRealtor,0,0,0,0,0,0
14308,@Burstaholic,0,0,0,0,0,0
14309,@IshamRod,0,0,0,0,0,0
14310,@gfclark89,0,1,0,0,0,0
14311,@whohead1,0,0,0,0,0,0
14312,@cactusdtd,0,0,0,0,0,0
14313,@GregoryKemmis,0,0,0,0,0,0
14314,@1BrightLucifer,0,0,0,0,0,0
14315,@KatieRiceWray,0,0,0,0,0,0
14316,@CMastication,0,0,0,0,0,0
14317,@CarmenRAndrews,0,0,0,1,0,0
14318,@RachelKGoode,0,0,0,0,1,0
14319,@cchapman93,0,0,0,0,0,0
14320,@RitaDentino,0,0,0,0,0,0
14321,@PatAmsbry,0,0,0,0,0,0
14322,@dianaboyer4,0,0,1,0,0,0
14323,@MichiganAndi,0,1,0,0,0,0
14324,@ucdvolkie,0,0,0,0,1,0
14325,@carriedaway071,0,0,0,0,0,0
14326,@JasonNo81768814,0,0,0,0,0,0
14327,@newsdamian,1,0,0,0,1,0
14328,@Dan_Cox,0,0,0,0,0,0
14329,@MStoraasli,0,0,0,0,0,0
14330,@Christi58089401,0,0,1,0,0,0
14331,@Kaiya1212,0,0,0,0,0,0
14332,@naroon79,0,0,0,0,0,0
14333,@priyamaine,0,0,0,0,0,0
14334,@CBS6Briana,1,0,0,0,1,0
14335,@derrickruthless,0,0,0,0,0,0
14336,@reegak,0,0,0,0,0,0
14337,@howe2wrstl,0,0,0,0,0,0
14338,@WeezieSince1950,0,0,0,0,0,0
14339,@AgnesSolberg,0,0,0,0,1,0
14340,@RobertCMahon,0,0,0,0,0,0
14341,@julie_hicks,0,0,0,0,0,0
14342,@BecchettiRon,0,0,0,0,0,0
14343,@pew2021,0,0,0,0,0,0
14344,@TheFucklessOne,0,0,0,0,0,0
14345,@Herronisland,0,0,0,0,0,0
14346,@JayBravo15,0,0,0,0,0,0
14347,@tomwatson,1,0,0,0,0,0
14348,@SteveLaRue2,0,0,0,0,0,0
14349,@ramirezmdfacs,0,0,1,0,0,0
14350,@ML_Vegas,0,0,1,0,0,0
14351,@will96003,0,0,0,0,0,0
14352,@strembean,0,1,0,0,0,0
14353,@the_real_fredr,0,0,0,0,0,0
14354,@elly71,0,0,0,0,0,0
14355,@Courtne56496931,0,0,0,0,0,0
14356,@drdominee,0,0,0,0,0,0
14357,@HalnMS,0,0,1,0,0,0
14358,@datadyne007,0,0,0,0,0,0
14359,@ProfessorJVH,0,0,0,0,1,0
14360,@bronxbbygrl,0,1,0,0,0,0
14361,@charlietuna100,0,1,0,0,0,0
14362,@pancakeliberty,0,0,0,0,0,0
14363,@Jckriewall,0,0,0,0,0,0
14364,@mattfiniz,0,0,0,0,0,0
14365,@benstapley76,0,0,0,0,0,0
14366,@RevGilliam,0,0,1,0,0,0
14367,@LoboFal77,0,0,0,0,0,0
14368,@cprwarner,1,0,0,0,0,0
14369,@s_considine1,0,1,0,0,0,0
14370,@stoptheVOID,0,0,0,0,0,0
14371,@CapizziMary,0,0,0,0,0,0
14372,@McKenzieDarrin,0,1,0,0,0,0
14373,@TheJackalope,0,0,0,0,0,0
14374,@JreChz,0,0,0,0,0,0
14375,@alirye,0,0,0,0,0,0
14376,@prjencollins,0,0,0,0,0,0
14377,@TROPILLZ4EVA,0,0,0,0,0,0
14378,@RealParkerJ,0,0,0,0,0,0
14379,@microcryologist,0,0,1,0,0,0
14380,@jillDeVito1,0,0,0,0,0,0
14381,@StealthQE4,0,0,0,0,0,0
14382,@JediSpiceGissia,0,0,0,0,0,0
14383,@flanerie017,0,0,0,0,0,0
14384,@what_the_fla,0,0,0,0,0,0
14385,@thejayjournal,0,0,0,0,0,0
14386,@kyledackerman,0,0,0,0,0,0
14387,@wonkytonkman,0,0,0,0,0,0
14388,@LawMiletti,0,0,0,0,1,0
14389,@FaridTheDeafGuy,0,0,0,0,0,0
14390,@ChunLi_888,0,0,0,0,0,0
14391,@jackStrayer3,0,0,0,0,0,0
14392,@EmilyCoren,0,0,0,0,0,0
14393,@OGBootyBox,0,0,0,0,1,0
14394,@IzedDemon,0,0,1,0,0,0
14395,@micah_arsham,0,1,0,0,0,0
14396,@lindalovestrum2,0,0,0,0,0,0
14397,@GoVelda,0,0,0,0,0,0
14398,@KBehr68,0,0,0,0,0,0
14399,@Linsbabe06,0,0,0,0,0,0
14400,@pedavi,0,0,0,0,0,0
14401,@myockey,0,0,0,0,0,0
14402,@QualisPrez,0,0,0,0,0,0
14403,@bod25mike,0,0,1,0,0,0
14404,@Frances81D,0,0,0,0,0,0
14405,@craigg62vt,0,1,0,0,0,0
14406,@horterfarm,0,0,0,0,0,0
14407,@Adizzle64,0,0,0,0,0,0
14408,@emilyram10,0,0,0,0,0,0
14409,@EvanFacemyer,0,0,0,0,0,0
14410,@Erostree,0,0,0,0,0,0
14411,@rick87087164,0,0,0,0,0,0
14412,@brabai01,0,1,0,0,0,0
14413,@KevinOkoon,0,0,0,0,0,0
14414,@khoney,0,0,0,0,0,0
14415,@knucklehead316,0,0,0,0,0,0
14416,@SproutDoctor,0,0,0,0,0,0
14417,@marknoble,0,1,0,0,0,0
14418,@kamerlinlab,0,0,0,1,0,0
14419,@swalek,0,0,1,0,0,0
14420,@BryanShaneBeck,0,0,0,0,0,0
14421,@MCariCrowe,0,1,0,0,0,0
14422,@pcdunham,0,0,0,0,0,0
14423,@edward85804743,0,0,0,0,0,0
14424,@annabrice,0,0,0,0,0,0
14425,@ranch_boy,0,0,0,0,0,0
14426,@ChubbahBubbah,0,0,0,0,0,0
14427,@SeegarsInSC,0,0,0,0,0,0
14428,@mizchristian,0,0,0,0,0,0
14429,@MaryKCaffrey,0,0,0,0,0,0
14430,@MilitaryCoo,0,0,0,0,0,0
14431,@ashiebaker,0,0,0,0,0,0
14432,@sefasays,0,0,0,0,0,0
14433,@1920tybaby,0,0,0,0,0,0
14434,@TerryRosarioJr3,0,1,0,0,0,0
14435,@DrHarryThomas,0,0,0,0,0,0
14436,@PA_Capitol_Boy,0,0,0,0,0,1
14437,@jpalmiotti,1,0,1,0,0,0
14438,@TaminoAldana,0,0,0,0,0,0
14439,@ihsanamin,0,0,0,1,0,0
14440,@TheBoy505,0,0,0,0,0,0
14441,@TheRealBlech,0,0,0,0,0,0
14442,@EmmaNBCMT,1,1,0,0,0,0
14443,@TammyHodgson75,0,0,0,0,0,0
14444,@ProfessorBethRN,0,0,0,0,0,0
14445,@SrihariNaiduMD,0,0,0,0,0,0
14446,@davidligon14,0,0,0,0,0,0
14447,@J_Sliv,0,0,0,0,0,0
14448,@CCBivins,0,1,0,0,0,0
14449,@TrishFarmer,0,0,0,0,1,0
14450,@DylanSmithAL,0,0,0,0,0,0
14451,@BellevueHosp,1,0,0,0,0,0
14452,@weatherornot13,0,0,0,0,0,0
14453,@DonGarbettMD,0,0,0,0,0,0
14454,@dentalfairie,0,0,0,0,0,0
14455,@Cynthia65705529,0,0,0,0,0,0
14456,@PatrickTheGray,0,0,0,0,0,0
14457,@JimAcos71518230,0,0,1,0,0,0
14458,@DrMelissaNguyen,0,0,0,0,0,0
14459,@ChrisRitacca,0,0,0,0,0,0
14460,@parky661,0,1,0,0,0,0
14461,@KimpsonForSC,1,0,0,0,0,0
14462,@MelissaLGoforth,0,1,0,0,0,0
14463,@KurtZierlein,0,0,0,0,0,0
14464,@Natasha_Massage,0,1,0,0,0,0
14465,@Lisamharris71,0,1,0,0,0,0
14466,@BkLiam,0,0,0,0,0,0
14467,@mmrogers83,0,0,0,0,0,0
14468,@andy_eisen,0,1,0,0,0,0
14469,@ingelisse,0,0,0,0,0,0
